id,entity_type,entity_id,action,old_values,new_values,ip_address,user_agent,created_at,performed_by
462,User,29,LOGOUT,,,172.16.0.209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-06-16 19:27:50,29
463,User,29,LOGIN,,,203.0.113.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-12-12 21:57:29,29
464,User,29,LOGIN,,,198.51.100.211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-07-16 16:42:38,29
465,User,29,LOGOUT,,,192.168.0.212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-07-16 17:57:38,29
466,User,29,LOGIN,,,10.1.1.213,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-07-18 08:38:20,29
467,User,29,LOGIN,,,172.17.0.214,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-09 04:48:16,29
468,User,29,LOGOUT,,,192.0.2.215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-09 05:58:16,29
469,User,30,LOGIN,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-11-02 16:00:35,30
470,User,30,LOGOUT,,,192.168.1.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-11-02 17:57:35,30
471,User,30,LOGIN,,,10.0.0.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-06-07 01:39:00,30
472,User,30,LOGIN,,,172.16.0.219,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-14 01:42:00,30
473,User,30,LOGOUT,,,203.0.113.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-14 04:40:00,30
474,User,30,LOGIN,,,198.51.100.221,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-11-17 14:41:27,30
475,User,30,LOGOUT,,,192.168.0.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-11-17 17:36:27,30
476,User,30,LOGIN,,,10.1.1.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-02-11 14:13:45,30
477,User,30,LOGOUT,,,172.17.0.224,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-02-11 15:43:45,30
478,User,30,LOGIN,,,192.0.2.225,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-02 07:38:17,30
479,User,30,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-02 09:22:17,30
480,User,30,LOGIN,,,192.168.1.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-07-12 07:27:52,30
481,User,30,LOGOUT,,,10.0.0.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-07-12 07:40:52,30
482,User,30,LOGIN,,,172.16.0.229,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-03-09 17:43:08,30
483,User,30,LOGOUT,,,203.0.113.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-03-09 18:24:08,30
484,User,30,LOGIN,,,198.51.100.231,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-10-17 03:46:23,30
485,User,30,LOGOUT,,,192.168.0.232,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-10-17 04:21:23,30
486,User,30,LOGIN,,,10.1.1.233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-05-28 02:59:02,30
487,User,30,LOGOUT,,,172.17.0.234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-05-28 05:39:02,30
488,User,30,LOGIN,,,192.0.2.235,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-04-24 22:55:28,30
489,User,30,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-04-25 01:54:28,30
490,User,30,LOGIN,,,192.168.1.20,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-11-02 05:26:48,30
491,User,30,LOGOUT,,,10.0.0.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-11-02 08:16:48,30
492,User,30,LOGIN,,,172.16.0.239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-07-11 20:29:15,30
493,User,30,LOGOUT,,,203.0.113.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-07-11 22:39:15,30
494,User,31,LOGIN,,,198.51.100.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-05-19 13:33:39,31
495,User,31,LOGOUT,,,192.168.0.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-05-19 15:59:39,31
496,User,31,LOGIN,,,10.1.1.243,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-01-10 05:00:08,31
497,User,31,LOGOUT,,,172.17.0.244,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-01-10 06:40:08,31
498,User,31,LOGIN,,,192.0.2.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-18 10:24:44,31
499,User,31,LOGOUT,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-03-18 10:47:44,31
500,User,31,LOGIN,,,192.168.1.30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-01-21 03:53:06,31
501,User,31,LOGOUT,,,10.0.0.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-01-21 04:10:06,31
502,User,31,LOGIN,,,172.16.0.249,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-20 00:58:27,31
503,User,31,LOGOUT,,,203.0.113.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-20 03:57:27,31
504,User,32,LOGIN,,,198.51.100.251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-11-03 09:13:24,32
505,User,32,LOGOUT,,,192.168.0.252,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-11-03 10:21:24,32
506,User,32,LOGIN,,,10.1.1.253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-10-27 20:05:31,32
507,User,32,LOGOUT,,,172.17.0.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-10-27 21:26:31,32
508,User,32,LOGIN,,,192.0.2.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-03 12:02:44,32
509,User,32,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-03-10 22:15:46,32
510,User,32,LOGIN,,,192.168.1.40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-06-11 19:07:52,32
511,User,32,LOGOUT,,,10.0.0.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-06-11 19:30:52,32
512,User,32,LOGIN,,,172.16.0.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-05-19 11:26:21,32
513,User,32,LOGOUT,,,203.0.113.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-05-19 13:05:21,32
514,User,32,LOGIN,,,198.51.100.7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-01-18 11:41:09,32
515,User,32,LOGIN,,,192.168.0.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-06-02 16:28:39,32
516,User,32,LOGOUT,,,10.1.1.9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-06-02 18:56:39,32
517,User,32,LOGIN,,,172.17.0.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-04-16 15:59:28,32
518,User,33,LOGIN,,,192.0.2.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-03-23 03:33:51,33
519,User,33,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-23 04:03:51,33
520,User,33,LOGIN,,,192.168.1.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-07-16 06:45:30,33
521,User,33,LOGIN,,,10.0.0.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-03-07 10:21:38,33
522,User,33,LOGIN,,,172.16.0.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-07-22 14:36:26,33
523,User,33,LOGIN,,,203.0.113.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-08-13 16:55:49,33
524,User,33,LOGOUT,,,198.51.100.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-08-13 17:52:49,33
525,User,33,LOGIN,,,192.168.0.18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-12-17 23:38:28,33
526,User,33,LOGOUT,,,10.1.1.19,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-12-18 01:44:28,33
527,User,33,LOGIN,,,172.17.0.20,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-04-19 02:10:42,33
528,User,33,LOGIN,,,192.0.2.21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-09-06 03:36:37,33
529,User,33,LOGIN,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-04-05 10:47:30,33
530,User,33,LOGIN,,,192.168.1.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-03-10 07:42:10,33
531,User,33,LOGOUT,,,10.0.0.24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-03-10 10:18:10,33
532,User,33,LOGIN,,,172.16.0.25,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-25 22:34:29,33
533,User,33,LOGOUT,,,203.0.113.26,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-03-25 23:01:29,33
534,User,33,LOGIN,,,198.51.100.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-06-15 22:40:11,33
535,User,33,LOGOUT,,,192.168.0.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-06-16 00:51:11,33
536,User,33,LOGIN,,,10.1.1.29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-10-06 10:30:52,33
537,User,33,LOGIN,,,172.17.0.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-06-06 23:14:03,33
538,User,33,LOGIN,,,192.0.2.31,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-04-06 04:45:57,33
539,User,33,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-04-06 05:41:57,33
540,User,34,LOGIN,,,192.168.1.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-10-27 09:15:24,34
541,User,34,LOGOUT,,,10.0.0.34,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-10-27 09:52:24,34
542,User,34,LOGIN,,,172.16.0.35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-12-02 15:55:52,34
543,User,34,LOGOUT,,,203.0.113.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-12-02 16:12:52,34
544,User,34,LOGIN,,,198.51.100.37,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-09-13 02:44:17,34
545,User,34,LOGOUT,,,192.168.0.38,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-09-13 04:08:17,34
546,User,34,LOGIN,,,10.1.1.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-08-07 12:29:37,34
547,User,34,LOGOUT,,,172.17.0.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-08-07 14:54:37,34
548,User,34,LOGIN,,,192.0.2.41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-02-13 18:53:54,34
549,User,34,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-02-13 20:40:54,34
550,User,34,LOGIN,,,192.168.1.80,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-02-04 04:18:30,34
551,User,34,LOGIN,,,10.0.0.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-08-05 01:06:36,34
552,User,34,LOGOUT,,,172.16.0.45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-08-05 03:28:36,34
553,User,34,LOGIN,,,203.0.113.46,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-07-21 01:20:10,34
554,User,34,LOGOUT,,,198.51.100.47,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-07-21 02:46:10,34
555,User,35,LOGIN,,,192.168.0.48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-09-20 07:33:46,35
556,User,35,LOGOUT,,,10.1.1.49,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-09-20 08:42:46,35
557,User,35,LOGIN,,,172.17.0.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-02-04 23:58:22,35
558,User,35,LOGIN,,,192.0.2.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-07-05 03:13:35,35
559,User,35,LOGIN,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-04-23 04:18:49,35
560,User,35,LOGOUT,,,192.168.1.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-04-23 04:39:49,35
561,User,35,LOGIN,,,10.0.0.54,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-03-03 17:19:39,35
562,User,35,LOGOUT,,,172.16.0.55,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-03 18:32:39,35
563,User,35,LOGIN,,,203.0.113.56,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-06-16 23:05:18,35
564,User,35,LOGOUT,,,198.51.100.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-06-17 01:17:18,35
565,User,36,LOGIN,,,192.168.0.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-04-21 19:13:23,36
566,User,36,LOGOUT,,,10.1.1.59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-04-21 20:48:23,36
567,User,36,LOGIN,,,172.17.0.60,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-10-28 06:46:30,36
568,User,36,LOGOUT,,,192.0.2.61,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-10-28 07:40:30,36
569,User,36,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-23 22:33:05,36
570,User,36,LOGOUT,,,192.168.1.100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-24 00:39:05,36
571,User,36,LOGIN,,,10.0.0.64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-08-16 18:01:40,36
572,User,36,LOGOUT,,,172.16.0.65,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-08-16 19:34:40,36
573,User,36,LOGIN,,,203.0.113.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-05-31 14:24:55,36
574,User,36,LOGIN,,,198.51.100.67,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-17 18:20:16,36
575,User,36,LOGOUT,,,192.168.0.68,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-04-17 21:16:16,36
576,User,36,LOGIN,,,10.1.1.69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-05-22 13:24:44,36
577,User,36,LOGOUT,,,172.17.0.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-05-22 13:47:44,36
578,User,36,LOGIN,,,192.0.2.71,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-03-19 00:15:01,36
579,User,36,LOGIN,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-07-24 23:41:28,36
580,User,36,LOGIN,,,192.168.1.110,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-01-30 10:07:46,36
581,User,36,LOGOUT,,,10.0.0.74,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-01-30 12:51:46,36
582,User,36,LOGIN,,,172.16.0.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-14 12:52:28,36
583,User,36,LOGOUT,,,203.0.113.76,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-03-14 15:02:28,36
584,User,36,LOGIN,,,198.51.100.77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-07-25 20:16:16,36
585,User,37,LOGIN,,,192.168.0.78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-15 23:11:31,37
586,User,37,LOGOUT,,,10.1.1.79,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-16 01:47:31,37
